Rule;Confidence
-UrbanArea(X) AND -Hotel(X) ==> -hasRating(Y, X);0.8888888888888888
-UrbanArea(X) AND -hasRating(Y, X) ==> -hasAccommodation(Y, X);0.8888888888888888
-UrbanArea(X) AND -hasAccommodation(Y, X) ==> -hasRating(Y, X);0.8888888888888888
-UrbanArea(X) AND -hasRating(Y, X) ==> -hasRating(X, Y);0.8888888888888888
-UrbanArea(X) AND -hasRating(X, Y) ==> -hasRating(Y, X);0.8888888888888888
-City(X) AND -NationalPark(X) ==> -LuxuryHotel(X);0.8888888888888888
-City(X) AND -BackpackersDestination(X) ==> -LuxuryHotel(X);0.8888888888888888
-City(X) AND -hasPart(Y, X) ==> -LuxuryHotel(X);0.8888888888888888
-City(X) AND -NationalPark(X) ==> -Accommodation(X);0.8888888888888888
-City(X) AND -BackpackersDestination(X) ==> -Accommodation(X);0.8888888888888888
-City(X) AND -hasPart(Y, X) ==> -Accommodation(X);0.8888888888888888
-City(X) AND -NationalPark(X) ==> -Hotel(X);0.8888888888888888
-City(X) AND -NationalPark(X) ==> -hasAccommodation(Y, X);0.8888888888888888
-City(X) AND -NationalPark(X) ==> -hasRating(X, Y);0.8888888888888888
-City(X) AND -NationalPark(X) ==> -hasRating(Y, X);0.8888888888888888
-City(X) AND -BackpackersDestination(X) ==> -Hotel(X);0.8888888888888888
-City(X) AND -hasPart(Y, X) ==> -Hotel(X);0.8888888888888888
-City(X) AND -BackpackersDestination(X) ==> -hasAccommodation(Y, X);0.8888888888888888
-City(X) AND -BackpackersDestination(X) ==> -hasRating(X, Y);0.8888888888888888
-City(X) AND -BackpackersDestination(X) ==> -hasRating(Y, X);0.8888888888888888
-City(X) AND -hasPart(Y, X) ==> -hasAccommodation(Y, X);0.8888888888888888
-City(X) AND -hasPart(Y, X) ==> -hasRating(X, Y);0.8888888888888888
-City(X) AND -hasPart(Y, X) ==> -hasRating(Y, X);0.8888888888888888
Destination(X) AND -hasAccommodation(X, Y) ==> -Capital(X);0.8888888888888888
Destination(X) AND -hasPart(X, Y) ==> -Capital(X);0.8888888888888888
Destination(X) AND -hasAccommodation(X, Y) ==> -RetireeDestination(X);0.8888888888888888
Destination(X) AND -hasPart(X, Y) ==> -RetireeDestination(X);0.8888888888888888
-LuxuryHotel(X) AND -Accommodation(X) ==> -Beach(X);0.8461538461538461
-LuxuryHotel(X) AND -Hotel(X) ==> -Beach(X);0.8461538461538461
-LuxuryHotel(X) AND -hasAccommodation(Y, X) ==> -Beach(X);0.8461538461538461
-LuxuryHotel(X) AND -hasRating(X, Y) ==> -Beach(X);0.8461538461538461
-Accommodation(X) AND -Hotel(X) ==> -Beach(X);0.8461538461538461
-Accommodation(X) AND -hasAccommodation(Y, X) ==> -Beach(X);0.8461538461538461
-Accommodation(X) AND -hasRating(X, Y) ==> -Beach(X);0.8461538461538461
-Hotel(X) AND -hasAccommodation(Y, X) ==> -Beach(X);0.8461538461538461
-Hotel(X) AND -hasRating(X, Y) ==> -Beach(X);0.8461538461538461
-hasAccommodation(X, Y) AND -hasPart(X, Y) ==> -Beach(X);0.8461538461538461
-hasAccommodation(Y, X) AND -hasRating(X, Y) ==> -Beach(X);0.8461538461538461
-hasAccommodation(X, Y) AND -hasPart(X, Y) ==> -City(X);0.8461538461538461
-LuxuryHotel(X) AND -Accommodation(X) ==> -Capital(X);0.8461538461538461
-LuxuryHotel(X) AND -Hotel(X) ==> -Capital(X);0.8461538461538461
-LuxuryHotel(X) AND -hasAccommodation(Y, X) ==> -Capital(X);0.8461538461538461
-LuxuryHotel(X) AND -hasRating(X, Y) ==> -Capital(X);0.8461538461538461
-LuxuryHotel(X) AND -Accommodation(X) ==> -RetireeDestination(X);0.8461538461538461
-LuxuryHotel(X) AND -Accommodation(X) ==> -NationalPark(X);0.8461538461538461
-LuxuryHotel(X) AND -Accommodation(X) ==> -BackpackersDestination(X);0.8461538461538461
-LuxuryHotel(X) AND -Accommodation(X) ==> -hasPart(Y, X);0.8461538461538461
-LuxuryHotel(X) AND -Hotel(X) ==> -RetireeDestination(X);0.8461538461538461
-LuxuryHotel(X) AND -hasAccommodation(Y, X) ==> -RetireeDestination(X);0.8461538461538461
-LuxuryHotel(X) AND -hasRating(X, Y) ==> -RetireeDestination(X);0.8461538461538461
-LuxuryHotel(X) AND -Hotel(X) ==> -NationalPark(X);0.8461538461538461
-LuxuryHotel(X) AND -hasAccommodation(Y, X) ==> -NationalPark(X);0.8461538461538461
-LuxuryHotel(X) AND -hasRating(X, Y) ==> -NationalPark(X);0.8461538461538461
-LuxuryHotel(X) AND -Hotel(X) ==> -BackpackersDestination(X);0.8461538461538461
-LuxuryHotel(X) AND -Hotel(X) ==> -hasPart(Y, X);0.8461538461538461
-LuxuryHotel(X) AND -hasAccommodation(Y, X) ==> -BackpackersDestination(X);0.8461538461538461
-LuxuryHotel(X) AND -hasRating(X, Y) ==> -BackpackersDestination(X);0.8461538461538461
-LuxuryHotel(X) AND -hasAccommodation(Y, X) ==> -hasPart(Y, X);0.8461538461538461
-LuxuryHotel(X) AND -hasRating(X, Y) ==> -hasPart(Y, X);0.8461538461538461
-Accommodation(X) AND -Hotel(X) ==> -Capital(X);0.8461538461538461
-Accommodation(X) AND -hasAccommodation(Y, X) ==> -Capital(X);0.8461538461538461
-Accommodation(X) AND -hasRating(X, Y) ==> -Capital(X);0.8461538461538461
-Hotel(X) AND -hasAccommodation(Y, X) ==> -Capital(X);0.8461538461538461
-Hotel(X) AND -hasRating(X, Y) ==> -Capital(X);0.8461538461538461
-hasAccommodation(Y, X) AND -hasRating(X, Y) ==> -Capital(X);0.8461538461538461
-Accommodation(X) AND -Hotel(X) ==> -RetireeDestination(X);0.8461538461538461
-Accommodation(X) AND -hasAccommodation(Y, X) ==> -RetireeDestination(X);0.8461538461538461
-Accommodation(X) AND -hasRating(X, Y) ==> -RetireeDestination(X);0.8461538461538461
-Accommodation(X) AND -Hotel(X) ==> -NationalPark(X);0.8461538461538461
-Accommodation(X) AND -hasAccommodation(Y, X) ==> -NationalPark(X);0.8461538461538461
-Accommodation(X) AND -hasRating(X, Y) ==> -NationalPark(X);0.8461538461538461
-Accommodation(X) AND -Hotel(X) ==> -BackpackersDestination(X);0.8461538461538461
-Accommodation(X) AND -Hotel(X) ==> -hasPart(Y, X);0.8461538461538461
-Accommodation(X) AND -hasAccommodation(Y, X) ==> -BackpackersDestination(X);0.8461538461538461
-Accommodation(X) AND -hasRating(X, Y) ==> -BackpackersDestination(X);0.8461538461538461
-Accommodation(X) AND -hasAccommodation(Y, X) ==> -hasPart(Y, X);0.8461538461538461
-Accommodation(X) AND -hasRating(X, Y) ==> -hasPart(Y, X);0.8461538461538461
-Hotel(X) AND -hasAccommodation(Y, X) ==> -RetireeDestination(X);0.8461538461538461
-Hotel(X) AND -hasRating(X, Y) ==> -RetireeDestination(X);0.8461538461538461
-hasAccommodation(Y, X) AND -hasRating(X, Y) ==> -RetireeDestination(X);0.8461538461538461
-Hotel(X) AND -hasAccommodation(Y, X) ==> -NationalPark(X);0.8461538461538461
-Hotel(X) AND -hasRating(X, Y) ==> -NationalPark(X);0.8461538461538461
-hasAccommodation(X, Y) AND -hasPart(X, Y) ==> -NationalPark(X);0.8461538461538461
-hasAccommodation(Y, X) AND -hasRating(X, Y) ==> -NationalPark(X);0.8461538461538461
-Hotel(X) AND -hasAccommodation(Y, X) ==> -BackpackersDestination(X);0.8461538461538461
-Hotel(X) AND -hasRating(X, Y) ==> -BackpackersDestination(X);0.8461538461538461
-Hotel(X) AND -hasAccommodation(Y, X) ==> -hasPart(Y, X);0.8461538461538461
-Hotel(X) AND -hasRating(X, Y) ==> -hasPart(Y, X);0.8461538461538461
-hasAccommodation(X, Y) AND -hasPart(X, Y) ==> -BackpackersDestination(X);0.8461538461538461
-hasAccommodation(Y, X) AND -hasRating(X, Y) ==> -BackpackersDestination(X);0.8461538461538461
-hasAccommodation(X, Y) AND -hasPart(X, Y) ==> -hasPart(Y, X);0.8461538461538461
-hasAccommodation(Y, X) AND -hasRating(X, Y) ==> -hasPart(Y, X);0.8461538461538461
-NationalPark(X) AND -BackpackersDestination(X) ==> -RuralArea(X);0.8333333333333334
-Town(X) AND -hasRating(Y, X) ==> -AccommodationRating(X);0.8333333333333334
-Town(X) AND -LuxuryHotel(X) ==> -Beach(X);0.8333333333333334
-Town(X) AND -Accommodation(X) ==> -Beach(X);0.8333333333333334
-Town(X) AND -Hotel(X) ==> -Beach(X);0.8333333333333334
-Town(X) AND -hasAccommodation(X, Y) ==> -Beach(X);0.8333333333333334
-Town(X) AND -hasAccommodation(Y, X) ==> -Beach(X);0.8333333333333334
-Town(X) AND -hasPart(X, Y) ==> -Beach(X);0.8333333333333334
-Town(X) AND -hasRating(X, Y) ==> -Beach(X);0.8333333333333334
-Town(X) AND -hasRating(Y, X) ==> -Beach(X);0.8333333333333334
-Town(X) AND -hasAccommodation(X, Y) ==> -UrbanArea(X);0.8333333333333334
-Town(X) AND -hasPart(X, Y) ==> -UrbanArea(X);0.8333333333333334
-Town(X) AND -hasAccommodation(X, Y) ==> -City(X);0.8333333333333334
-Town(X) AND -hasPart(X, Y) ==> -City(X);0.8333333333333334
-Town(X) AND -LuxuryHotel(X) ==> -Capital(X);0.8333333333333334
-Town(X) AND -LuxuryHotel(X) ==> -RetireeDestination(X);0.8333333333333334
-Town(X) AND -LuxuryHotel(X) ==> -NationalPark(X);0.8333333333333334
-Town(X) AND -LuxuryHotel(X) ==> -BackpackersDestination(X);0.8333333333333334
-Town(X) AND -LuxuryHotel(X) ==> -hasPart(Y, X);0.8333333333333334
-Town(X) AND -Accommodation(X) ==> -Capital(X);0.8333333333333334
-Town(X) AND -Hotel(X) ==> -Capital(X);0.8333333333333334
-Town(X) AND -hasAccommodation(Y, X) ==> -Capital(X);0.8333333333333334
-Town(X) AND -hasRating(X, Y) ==> -Capital(X);0.8333333333333334
-Town(X) AND -hasRating(Y, X) ==> -Capital(X);0.8333333333333334
-Town(X) AND -Accommodation(X) ==> -RetireeDestination(X);0.8333333333333334
-Town(X) AND -Accommodation(X) ==> -NationalPark(X);0.8333333333333334
-Town(X) AND -Accommodation(X) ==> -BackpackersDestination(X);0.8333333333333334
-Town(X) AND -Accommodation(X) ==> -hasPart(Y, X);0.8333333333333334
-Town(X) AND -Hotel(X) ==> -RetireeDestination(X);0.8333333333333334
-Town(X) AND -hasAccommodation(Y, X) ==> -RetireeDestination(X);0.8333333333333334
-Town(X) AND -hasRating(X, Y) ==> -RetireeDestination(X);0.8333333333333334
-Town(X) AND -hasRating(Y, X) ==> -RetireeDestination(X);0.8333333333333334
-Town(X) AND -Hotel(X) ==> -NationalPark(X);0.8333333333333334
-Town(X) AND -hasAccommodation(X, Y) ==> -NationalPark(X);0.8333333333333334
-Town(X) AND -hasAccommodation(Y, X) ==> -NationalPark(X);0.8333333333333334
-Town(X) AND -hasPart(X, Y) ==> -NationalPark(X);0.8333333333333334
-Town(X) AND -hasRating(X, Y) ==> -NationalPark(X);0.8333333333333334
-Town(X) AND -hasRating(Y, X) ==> -NationalPark(X);0.8333333333333334
-Town(X) AND -Hotel(X) ==> -BackpackersDestination(X);0.8333333333333334
-Town(X) AND -Hotel(X) ==> -hasPart(Y, X);0.8333333333333334
-Town(X) AND -hasAccommodation(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-Town(X) AND -hasAccommodation(Y, X) ==> -BackpackersDestination(X);0.8333333333333334
-Town(X) AND -hasPart(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-Town(X) AND -hasRating(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-Town(X) AND -hasRating(Y, X) ==> -BackpackersDestination(X);0.8333333333333334
-Town(X) AND -hasAccommodation(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-Town(X) AND -hasAccommodation(Y, X) ==> -hasPart(Y, X);0.8333333333333334
-Town(X) AND -hasPart(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-Town(X) AND -hasRating(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-Town(X) AND -hasRating(Y, X) ==> -hasPart(Y, X);0.8333333333333334
-LuxuryHotel(X) AND -hasRating(Y, X) ==> -AccommodationRating(X);0.8333333333333334
-Accommodation(X) AND -hasRating(Y, X) ==> -AccommodationRating(X);0.8333333333333334
-Hotel(X) AND -hasRating(Y, X) ==> -AccommodationRating(X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasRating(Y, X) ==> -AccommodationRating(X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasRating(Y, X) ==> -AccommodationRating(X);0.8333333333333334
-hasPart(X, Y) AND -hasRating(Y, X) ==> -AccommodationRating(X);0.8333333333333334
-hasRating(X, Y) AND -hasRating(Y, X) ==> -AccommodationRating(X);0.8333333333333334
-LuxuryHotel(X) AND -hasAccommodation(X, Y) ==> -Beach(X);0.8333333333333334
-LuxuryHotel(X) AND -hasPart(X, Y) ==> -Beach(X);0.8333333333333334
-LuxuryHotel(X) AND -hasRating(Y, X) ==> -Beach(X);0.8333333333333334
-Capital(X) AND -RetireeDestination(X) ==> -Beach(X);0.8333333333333334
-Capital(X) AND -hasAccommodation(X, Y) ==> -Beach(X);0.8333333333333334
-Capital(X) AND -hasPart(X, Y) ==> -Beach(X);0.8333333333333334
-Beach(X) AND -hasPart(Y, X) ==> -Capital(X);0.8333333333333334
-Accommodation(X) AND -hasAccommodation(X, Y) ==> -Beach(X);0.8333333333333334
-Accommodation(X) AND -hasPart(X, Y) ==> -Beach(X);0.8333333333333334
-Accommodation(X) AND -hasRating(Y, X) ==> -Beach(X);0.8333333333333334
-RetireeDestination(X) AND -hasAccommodation(X, Y) ==> -Beach(X);0.8333333333333334
-RetireeDestination(X) AND -hasPart(X, Y) ==> -Beach(X);0.8333333333333334
-Beach(X) AND -hasPart(Y, X) ==> -RetireeDestination(X);0.8333333333333334
-NationalPark(X) AND -BackpackersDestination(X) ==> -Beach(X);0.8333333333333334
-Beach(X) AND -hasPart(Y, X) ==> -NationalPark(X);0.8333333333333334
-Hotel(X) AND -hasAccommodation(X, Y) ==> -Beach(X);0.8333333333333334
-Hotel(X) AND -hasPart(X, Y) ==> -Beach(X);0.8333333333333334
-Hotel(X) AND -hasRating(Y, X) ==> -Beach(X);0.8333333333333334
-Beach(X) AND -hasPart(Y, X) ==> -BackpackersDestination(X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasAccommodation(Y, X) ==> -Beach(X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasRating(X, Y) ==> -Beach(X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasRating(Y, X) ==> -Beach(X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasPart(X, Y) ==> -Beach(X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasRating(Y, X) ==> -Beach(X);0.8333333333333334
-hasPart(X, Y) AND -hasRating(X, Y) ==> -Beach(X);0.8333333333333334
-hasPart(X, Y) AND -hasRating(Y, X) ==> -Beach(X);0.8333333333333334
-hasRating(X, Y) AND -hasRating(Y, X) ==> -Beach(X);0.8333333333333334
-Capital(X) AND -RetireeDestination(X) ==> -UrbanArea(X);0.8333333333333334
-Capital(X) AND -hasAccommodation(X, Y) ==> -UrbanArea(X);0.8333333333333334
-Capital(X) AND -hasPart(X, Y) ==> -UrbanArea(X);0.8333333333333334
-RetireeDestination(X) AND -hasAccommodation(X, Y) ==> -UrbanArea(X);0.8333333333333334
-RetireeDestination(X) AND -hasPart(X, Y) ==> -UrbanArea(X);0.8333333333333334
-LuxuryHotel(X) AND -hasAccommodation(X, Y) ==> -City(X);0.8333333333333334
-LuxuryHotel(X) AND -hasPart(X, Y) ==> -City(X);0.8333333333333334
-Accommodation(X) AND -hasAccommodation(X, Y) ==> -City(X);0.8333333333333334
-Accommodation(X) AND -hasPart(X, Y) ==> -City(X);0.8333333333333334
-Hotel(X) AND -hasAccommodation(X, Y) ==> -City(X);0.8333333333333334
-Hotel(X) AND -hasPart(X, Y) ==> -City(X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasAccommodation(Y, X) ==> -City(X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasRating(X, Y) ==> -City(X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasRating(Y, X) ==> -City(X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasPart(X, Y) ==> -City(X);0.8333333333333334
-hasPart(X, Y) AND -hasRating(X, Y) ==> -City(X);0.8333333333333334
-hasPart(X, Y) AND -hasRating(Y, X) ==> -City(X);0.8333333333333334
-LuxuryHotel(X) AND -hasRating(Y, X) ==> Destination(X);0.8333333333333334
-Accommodation(X) AND -hasRating(Y, X) ==> Destination(X);0.8333333333333334
-Hotel(X) AND -hasRating(Y, X) ==> Destination(X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasRating(Y, X) ==> Destination(X);0.8333333333333334
-hasRating(X, Y) AND -hasRating(Y, X) ==> Destination(X);0.8333333333333334
-LuxuryHotel(X) AND -hasRating(Y, X) ==> -Capital(X);0.8333333333333334
-LuxuryHotel(X) AND -hasRating(Y, X) ==> -RetireeDestination(X);0.8333333333333334
-LuxuryHotel(X) AND -hasAccommodation(X, Y) ==> -NationalPark(X);0.8333333333333334
-LuxuryHotel(X) AND -hasPart(X, Y) ==> -NationalPark(X);0.8333333333333334
-LuxuryHotel(X) AND -hasRating(Y, X) ==> -NationalPark(X);0.8333333333333334
-LuxuryHotel(X) AND -hasAccommodation(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-LuxuryHotel(X) AND -hasPart(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-LuxuryHotel(X) AND -hasRating(Y, X) ==> -BackpackersDestination(X);0.8333333333333334
-LuxuryHotel(X) AND -hasAccommodation(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-LuxuryHotel(X) AND -hasPart(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-LuxuryHotel(X) AND -hasRating(Y, X) ==> -hasPart(Y, X);0.8333333333333334
-Accommodation(X) AND -hasRating(Y, X) ==> -Capital(X);0.8333333333333334
-Capital(X) AND -RetireeDestination(X) ==> -NationalPark(X);0.8333333333333334
-Capital(X) AND -RetireeDestination(X) ==> -BackpackersDestination(X);0.8333333333333334
-Capital(X) AND -RetireeDestination(X) ==> -hasPart(Y, X);0.8333333333333334
-NationalPark(X) AND -BackpackersDestination(X) ==> -Capital(X);0.8333333333333334
-Capital(X) AND -hasAccommodation(X, Y) ==> -NationalPark(X);0.8333333333333334
-Capital(X) AND -hasPart(X, Y) ==> -NationalPark(X);0.8333333333333334
-Hotel(X) AND -hasRating(Y, X) ==> -Capital(X);0.8333333333333334
-Capital(X) AND -hasAccommodation(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-Capital(X) AND -hasPart(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-Capital(X) AND -hasAccommodation(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasRating(Y, X) ==> -Capital(X);0.8333333333333334
-Capital(X) AND -hasPart(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-hasRating(X, Y) AND -hasRating(Y, X) ==> -Capital(X);0.8333333333333334
-Accommodation(X) AND -hasRating(Y, X) ==> -RetireeDestination(X);0.8333333333333334
-Accommodation(X) AND -hasAccommodation(X, Y) ==> -NationalPark(X);0.8333333333333334
-Accommodation(X) AND -hasPart(X, Y) ==> -NationalPark(X);0.8333333333333334
-Accommodation(X) AND -hasRating(Y, X) ==> -NationalPark(X);0.8333333333333334
-Accommodation(X) AND -hasAccommodation(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-Accommodation(X) AND -hasPart(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-Accommodation(X) AND -hasRating(Y, X) ==> -BackpackersDestination(X);0.8333333333333334
-Accommodation(X) AND -hasAccommodation(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-Accommodation(X) AND -hasPart(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-Accommodation(X) AND -hasRating(Y, X) ==> -hasPart(Y, X);0.8333333333333334
-NationalPark(X) AND -BackpackersDestination(X) ==> -RetireeDestination(X);0.8333333333333334
-RetireeDestination(X) AND -hasAccommodation(X, Y) ==> -NationalPark(X);0.8333333333333334
-RetireeDestination(X) AND -hasPart(X, Y) ==> -NationalPark(X);0.8333333333333334
-Hotel(X) AND -hasRating(Y, X) ==> -RetireeDestination(X);0.8333333333333334
-RetireeDestination(X) AND -hasAccommodation(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-RetireeDestination(X) AND -hasPart(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-RetireeDestination(X) AND -hasAccommodation(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasRating(Y, X) ==> -RetireeDestination(X);0.8333333333333334
-RetireeDestination(X) AND -hasPart(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-hasRating(X, Y) AND -hasRating(Y, X) ==> -RetireeDestination(X);0.8333333333333334
-Hotel(X) AND -hasAccommodation(X, Y) ==> -NationalPark(X);0.8333333333333334
-Hotel(X) AND -hasPart(X, Y) ==> -NationalPark(X);0.8333333333333334
-Hotel(X) AND -hasRating(Y, X) ==> -NationalPark(X);0.8333333333333334
-NationalPark(X) AND -BackpackersDestination(X) ==> -hasPart(Y, X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasAccommodation(Y, X) ==> -NationalPark(X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasRating(X, Y) ==> -NationalPark(X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasRating(Y, X) ==> -NationalPark(X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasPart(X, Y) ==> -NationalPark(X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasRating(Y, X) ==> -NationalPark(X);0.8333333333333334
-hasPart(X, Y) AND -hasRating(X, Y) ==> -NationalPark(X);0.8333333333333334
-hasPart(X, Y) AND -hasRating(Y, X) ==> -NationalPark(X);0.8333333333333334
-hasRating(X, Y) AND -hasRating(Y, X) ==> -NationalPark(X);0.8333333333333334
-Hotel(X) AND -hasAccommodation(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-Hotel(X) AND -hasPart(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-Hotel(X) AND -hasRating(Y, X) ==> -BackpackersDestination(X);0.8333333333333334
-Hotel(X) AND -hasAccommodation(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-Hotel(X) AND -hasPart(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-Hotel(X) AND -hasRating(Y, X) ==> -hasPart(Y, X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasAccommodation(Y, X) ==> -BackpackersDestination(X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasRating(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasRating(Y, X) ==> -BackpackersDestination(X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasPart(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasRating(Y, X) ==> -BackpackersDestination(X);0.8333333333333334
-hasPart(X, Y) AND -hasRating(X, Y) ==> -BackpackersDestination(X);0.8333333333333334
-hasPart(X, Y) AND -hasRating(Y, X) ==> -BackpackersDestination(X);0.8333333333333334
-hasRating(X, Y) AND -hasRating(Y, X) ==> -BackpackersDestination(X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasAccommodation(Y, X) ==> -hasPart(Y, X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasRating(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-hasAccommodation(X, Y) AND -hasRating(Y, X) ==> -hasPart(Y, X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasPart(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-hasAccommodation(Y, X) AND -hasRating(Y, X) ==> -hasPart(Y, X);0.8333333333333334
-hasPart(X, Y) AND -hasRating(X, Y) ==> -hasPart(Y, X);0.8333333333333334
-hasPart(X, Y) AND -hasRating(Y, X) ==> -hasPart(Y, X);0.8333333333333334
-hasRating(X, Y) AND -hasRating(Y, X) ==> -hasPart(Y, X);0.8333333333333334
-Town(X) AND -NationalPark(X) ==> -RuralArea(X);0.8181818181818182
-Town(X) AND -BackpackersDestination(X) ==> -RuralArea(X);0.8181818181818182
-LuxuryHotel(X) AND -NationalPark(X) ==> -RuralArea(X);0.8181818181818182
